"Variable_Name","Name_Length","Code_Display","Code length","Code_Query","Variable_Order","Variable_Key","Description","Unit_or_type","Data_type","Data_length","Dataset","Subset","Group","Sub-group","Set_group_order","Hash_calc","Version_or_questions","Display_Label","Code_synon","MinVal","MaxVal","DSSAT_var","ICASA_standard","AgMIP_data_entry","AgMIP-rating","DSSAT-rating","APSIM-rating","CropSyst","","","","","","","","","",""
"soil_CO2_emission","17","SCO2D","5","SCO2D","","","Soil CO2 (as C) emission on a given day","g/(m2.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOIL OC t/ha",".","0","","","1","-1","","","","","","","","","","","","","",""
"CO2_accumulated_surface","23","CO20C","5","CO20C","","","CO2, accumulated by soil surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SurfCO2 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"CO2_soil_accumulated","20","CO2SC","5","CO2SC","","","CO2, accumulated soil","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SoilCO2 (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"available_P_kg/ha","17","PAVTD","5","PAVTD","","","P available for plant uptake                 .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Avail P kg/ha","","0","","","1","-1","","","","","","","","","","","","","",""
"P_mineralized_cum","17","PMNC","4","PMNC","","","Cumulative P mineralization                  .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","P Mineralize","","0","","","1","-1","","","","","","","","","","","","","",""
"org_matter_added_cumul","22","RESC","4","RESC","","","Organic matter added, cumulative","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","CumRes (kg/ha)","RECM","0","","","1","-1","","","","","","","","","","","","","",""
"org_matter_N_added_cum","22","RESNC","5","RESNC","","","Organic matter N added, cumulative","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","CumResN (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"org_matter_P_added_cum","22","RESPC","5","RESPC","","","Organic matter P added, cumulative","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","CumResP (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"organic_C_active_surface","24","S1C0D","5","S1C0D","","","Organic C, active on surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOC1 L0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"organic_C_active_tot","20","S1CTD","5","S1CTD","","","Organic C, active,soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOC1 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"organic_N_active_surface","24","S1N0D","5","S1N0D","","","Organic N, active on surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SON1 L0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"org_N_active_soil_total","23","S1NTD","5","S1NTD","","","Organic N, active,soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SON1 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"organic_C_intermed_tot","22","S2CTD","5","S2CTD","","","Organic C, intermediate, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOC2 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"organic_N_intermed_tot","22","S2NTD","5","S2NTD","","","Organic N, intermediate, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SON2 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"soil_org_C_passive_tot","22","S3CTD","5","S3CTD","","","Organic C, passive, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOC3 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"org_N_passive_soil_tot","22","S3NTD","5","S3NTD","","","Organic N, passive, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SON3 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"org_C_stable_user_depth","23","SCDD","4","SCDD","","","Organic C, stable at user defined depth","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOIL ORg C",".","0","","","1","-1","","","","","","","","","","","","","",""
"organic_carbon_soil_tot","23","SCTD","4","SCTD","","","Organic carbon, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOC (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"org_N_stable_user_depth","23","SNDD","4","SNDD","","","Organic N, stable @ user depth","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOIL ORg N",".","0","","","1","-1","","","","","","","","","","","","","",""
"senesced_N_to_surface","21","SNN0C","5","SNN0C","","","Senesced N to surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Senes Surf N",".","0","","","1","-1","","","","","","","","","","","","","",""
"senesced_N_to_soil","18","SNN1C","5","SNN1C","","","Senesced N to soil","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Senes Soil N",".","0","","","1","-1","","","","","","","","","","","","","",""
"P_senesce_surf","14","SNP0C","5","SNP0C","","","P senesced to surface ","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","","","0","","D","1","-1","","","","","","","","","","","","","",""
"P_senesce_soil","14","SNP1C","5","SNP1C","","","P senesced to soil","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","","","0","","D","1","-1","","","","","","","","","","","","","",""
"org_nitrogen_soil_total","23","SNTD","4","SNTD","","","Organic nitrogen, soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SON (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"senesced_dry_mat_to_surf","24","SNW0C","5","SNW0C","","","Senesced dry matter to surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Senes Surf Wt.",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_dry_mat_to_soil","24","SNW1C","5","SNW1C","","","Senesced dry matter to soil","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Senes Soil Wt.",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_C_struct_surface","23","STC0D","5","STC0D","","","Litter carbon, structural  surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SLitC-0 (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"litter_Cstructural","18","STCTD","5","STCTD","","","Litter carbon, structural","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","StrLitC (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"litter_N_struct_surf","20","STN0D","5","STN0D","","","Litter N, structural  surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SLitN-0 (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"litter_Nstructural","18","STNTD","5","STNTD","","","Litter N, structural","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","StrLitN (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"senesced_C_added_litter","23","SENC0","5","SENC0","","","Senesced C added to litter","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen C to lit",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_C_added_to_soil","24","SENCS","5","SENCS","","","Senesced C added to soil","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen C to soil",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_lignin_to_lit","22","SENL0","5","SENL0","","","Senesced lignin added to litter","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen lign to lit",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_lignin_to_soil","23","SENLS","5","SENLS","","","Senesced lignin added to soil","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen lign to sl",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_N_added_litter","23","SENN0","5","SENN0","","","Senesced N added to litter","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen N to litter",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_N_added_to_soil","24","SENNS","5","SENNS","","","Senesced N added to soil","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen N to soil",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_N_add_lit_soil","23","SENNT","5","SENNT","","","Senesced N added to litter+soil","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen N kg/(ha.d)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"senesced_wt_to_soil","19","SENWT","5","SENWT","","","Senesced wt added to litter+soil","kg/(ha.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","Sen wt kg/(ha.d)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"N_stress_photosyn_leaf","22","NSPAV","5","NSPAV","","","Nitrogen stress factor, physiol average for life span of a single leaf (0 to 1 scale)","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","N stress (av)",".","0","1","D","1","-1","","","","","","","","","","","","","",""
"N_stress_photosyn_daily","23","NSTD","4","NSTD","","","Nitrogen stress factor, photosynthesis (0 to 1 scale)","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","N stress factor",".","0","1","D","1","-1","","","","","","","","","","","","","",""
"N_to_P_ratio","12","NTOP","4","NTOP","","","N to P ratio in vegetative tissue","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","","","","","D","1","-1","","","","","","","","","","","","","",""
"P_stress_veg","12","PST1A","5","PST1A","","","P stress which affects vegetative partitioning (0-1)","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","","","0","1","D","1","-1","","","","","","","","","","","","","",""
"P_stress_photo","14","PST2A","5","PST2A","","","P stress factor for reducing photosynthate (0-1)","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","","","0","1","D","1","-1","","","","","","","","","","","","","",""
"reserves_factor_photosyn","24","RSFP","4","RSFP","","","Reserves factor for photosynthesis (0 to 1 scale)","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","RESERVES FACTOR",".","0","1","D","1","-1","","","","","","","","","","","","","",""
"soil_organic_carbon","19","SOCD","4","SOCD","","","Soil organic carbon, total in profile","t/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_ORGANIC_MATTER","2522","1","","SOIL OC t/ha",".","0","","","1","-1","","","","","","","","","","","","","",""
"treatment_lev_ID","16","OBS_TRT_ID","10","OBS_TRT_ID","1","1","Treatment id for observed data, unique internal ID","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","0","","","","","","","1","-2","","","","","","","","","","","","","",""
"year","4","YEAR","4","fd_YEAR","2","1","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","year","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","0","","","","","","","1","-2","","","","","","","","","","","","","",""
"day","3","DAY","3","fd_DAY","3","1","Day of year, or if year = -99 then DAP or DAH","day","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","0","","","","0","366","","1","-2","","","","","","","","","","","","","",""
"litter_P_on_surface","19","LP0D","4","LP0D","","","Litter P in surface litter","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","LitN L0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_P_total","14","LPTD","4","LPTD","","","Litter P in all soil layers and surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","","","0","","D","1","-1","","","","","","","","","","","","","",""
"total_active_P_kg/ha","20","PACTD","5","PACTD","","","Total active soil P                        .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","Active P kg/ha","","0","","","1","-1","","","","","","","","","","","","","",""
"P_immobilized_cum","17","PIMC","4","PIMC","","","Cumulative P immobilization                   .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","P Immobilize","","0","","","1","-1","","","","","","","","","","","","","",""
"total_inorganic_P_in_soil","25","PITTD","5","PITTD","","","Total inorganic soil P                    .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","Inorg P kg/ha","","0","","","1","-1","","","","","","","","","","","","","",""
"total_labile_P_in_soil","22","PLBTD","5","PLBTD","","","Total labile soil P                         .","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","Labile P kg/ha","","0","","","1","-1","","","","","","","","","","","","","",""
"P_leached","9","PLCC","4","PLCC","","","Phosphorus leached, cumulative from bottom of profile","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","P Leached kg/ha",".","0","","","1","-1","","","","","","","","","","","","","",""
"organic_P_active_surface","24","S1P0D","5","S1P0D","","","Organic P, active on surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","SOP1 L0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"P_conc_tile_drain","17","TDPCD","5","TDPCD","","","Tile reactive P concentration","10-6g[P]/l","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","2021-02-25, chp","",".","0","","","1","-1","","","","","","","","","","","","","",""
"org_P_active_soil_total","23","S1PTD","5","S1PTD","","","Organic P, active,soil total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","SOP1 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"total_soil_P","12","SLPAD","5","SLPAD","","","Total P in soil","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","Soil P kg/ha","","0","","","1","-1","","","","","","","","","","","","","",""
"soil_P_at_maturity","18","SLPAM","5","SLPAM","","","Soil P at maturity","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PHOSPHORUS","2523","1","","Soil p kg/ha",".","0","","","1","-1","","","","","","","","","","","","","",""
"treatment_lev_ID","16","OBS_TRT_ID","10","OBS_TRT_ID","1","1","Treatment id for observed data, unique internal ID","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","0","","","","","","","1","-2","","","","","","","","","","","","","",""
"year","4","YEAR","4","fd_YEAR","2","1","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","year","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","","","","","","1","-1","","","","","","","","","","","","","",""
"day","3","DAY","3","fd_DAY","3","1","Day of year, or if year = -99 then DAP or DAH","day","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","","","0","366","","1","-1","","","","","","","","","","","","","",""
"litter_C_on_surface","19","LC0D","4","LC0D","","","Litter carbon on surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","LitC L0 (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"litter_carbon_total","19","LCTD","4","LCTD","","","Litter carbon, total","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","LitC (kg/ha)",".","0","","","1","-1","","","","","","","","","","","","","",""
"litter_C_metabol_surface","24","MEC0D","5","MEC0D","","","Litter carbon, metabolic surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MLitC-0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_C_metabolic","18","MECTD","5","MECTD","","","Litter carbon, metabolic","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MetLitC (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_N_metabol_surface","24","MEN0D","5","MEN0D","","","Litter N, metabolic surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MLitN-0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_N_metabolic","18","MENTD","5","MENTD","","","Litter N, metabolic","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MetLitN (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_P_metabol_surface","24","MEP0D","5","MEP0D","","","Litter P, metabolic surface","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MLitP-0 (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"litter_P_metabolic","18","MEPTD","5","MEPTD","","","Litter P, metabolic","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SURFACE_LITTER","2524","1","","MetLitP (kg/ha)",".","0","","D","1","-1","","","","","","","","","","","","","",""
"CO2_emissions_day","17","CO2ED","","CO2ED","","","Daily CO2 emitted from decomposition of SOM","g/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_GHG_EMISSIONS","2525","1","2020-11-20, chp","",".","0","","D","1","-1","","","","","","","","","","","","","",""
"N2O_emissions_day","17","N2OED","","N2OED","","","Daily N2O emitted from soil","g/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_GHG_EMISSIONS","2525","1","2020-11-20, chp","",".","0","","D","1","-1","","","","","","","","","","","","","",""
"CH4_emissions_day","17","CH4ED","","CH4ED","","","Daily methane emitted from soil","g/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_GHG_EMISSIONS","2525","1","2020-11-20, chp","",".","0","","D","1","-1","","","","","","","","","","","","","",""
"NH3_emissions_day","17","NH3ED","","NH3ED","","","Daily ammonium emitted from soil","g/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_GHG_EMISSIONS","2525","1","2020-11-20, chp","",".","0","","D","1","-1","","","","","","","","","","","","","",""
"NH4_emissions_day","17","NH4ED","","NH4ED","","","Daily ammonia emitted from soil","g/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_GHG_EMISSIONS","2525","1","2020-11-20, chp","",".","0","","D","1","-1","","","","","","","","","","","","","",""
"treatment_lev_ID","16","OBS_TRT_ID","10","OBS_TRT_ID","1","1","Treatment id for observed data, unique internal ID","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","0","","","","","","","1","-2","","","","","","","","","","","","","",""
"year","4","YEAR","4","fd_YEAR","2","1","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","year","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","0","","","","","","","1","-2","","","","","","","","","","","","","",""
"day","3","DAY","3","fd_DAY","3","1","Day of year, or if year = -99 then DAP or DAH","day","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","0","","","","0","366","","1","-2","","","","","","","","","","","","","",""
"PAR_interception-daily","22","LI%D","4","LIPCD","","","PAR (light) interception","%","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","LIGHT INTER %","","0","100","D","1","-1","","","","","","","","","","","","","",""
"PAR_intercepted_noon","20","LI%N","4","LIPCN","","","PAR (light) noon interception","%","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","NOON LIgHT IN %",".","0","100","","1","-1","","","","","","","","","","","","","",""
"PAR_interception","16","PARI","4","PARI","","","PAR interception","%","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","PAR INTERCEPT %","LI%D","0","100","","1","-1","","","","","","","","","","","","","",""
"canopy_temp_daily_avg","21","TGAV","4","TGAV","","","Temperature, daily canopy average","degree_C","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","AVG CAN TMP °„C",".","","","D","1","-1","","","","","","","","","","","","","",""
"temperature_noon_canopy","23","TGNN","4","TGNN","","","Temperature, noon canopy","degree_C","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","NOON CAN TMP °„C",".","","","","1","-1","","","","","","","","","","","","","",""
"photosynth_gross_CH2O","21","PHAD","4","PHAD","","","Photosynthesis, gross (as CH2O)","g/(m2.d)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","P GROSS g/(m2.d)",".","0","","","1","-1","","","","","","","","","","","","","",""
"PAR_utiliz_efficiency","21","PARUE","5","PARUE","","","PAR utilization efficiency","g/MJ","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","PAR UTIZATION",".","0","","","1","-1","","","","","","","","","","","","","",""
"photosyn_gross_CO2_noon","23","PHAN","4","PHAN","","","Photosynthesis, gross (CO2), noon","mg/(m2.s)","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","Pg,NOON mg/(m2.s)",".","0","","","1","-1","","","","","","","","","","","","","",""
"rainfall_cumulative","19","PREC","4","PREC","","","Rainfall, cumulative","mm","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","SOIL_PLANT_ATMOS","2531","1","","Precipitation",".","0","","","0","-1","","","","","","","","","","","","","",""
"treatment_lev_ID","16","OBS_TRT_ID","10","OBS_TRT_ID","1","1","Treatment id for observed data, unique internal ID","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","0","","","","","","","0","-2","","","","","","","","","","","","","",""
"year","4","YEAR","4","fd_YEAR","2","1","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","year","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","0","","","","","","","0","-2","","","","","","","","","","","","","",""
"day","3","DAY","3","fd_DAY","3","1","Day of year, or if year = -99 then DAP or DAH","day","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","0","","","","0","366","","0","-2","","","","","","","","","","","","","",""
"seed_N_conc_planting","20","SDN%D","5","SDNPCD","","","Seed (i.e., what is sown) nitrogen concentration","%","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","SEED N %",".","0","","","0","-1","","","","","","","","","","","","","",""
"N_inorganic_appl_tot","20","NICM","4","NICM","","","N, inorganic, applied up to harvest maturity","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","Tot N app kg/ha",".","0","","","0","-1","","","","","","","","","","","","","",""
"org_matter_appl_dry_cum","23","OMAC","4","OMAC","","","Organic matter appl (dry), cumulative","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","OM APPL kg/ha",".","0","","","0","-1","","","","","","","","","","","","","",""
"phosphorus_applied_cum","22","PICM","4","PICM","","","Phosphorus applied (cumulative)  ","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","","","0","","","0","-1","","","","","","","","","","","","","",""
"seed_or_what_sown_N","19","SDNAD","5","SDNAD","","","Seed (i.e., what sown) nitrogen","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","SEED N kg/ha",".","0","","","0","-1","","","","","","","","","","","","","",""
"weight_of_sown_seed","19","SDWAD","5","SDWAD","","","Seed (i.e., what sown) weight","kg/ha","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","SEED WT kg/ha",".","0","","","0","-1","","","","","","","","","","","","","",""
"irrigation_cumulative","21","IRRC","4","IRRC","","","Irrigation, cumulative","mm","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","Irrigation mm",".","0","","","0","-1","","","","","","","","","","","","","",""
"irrigation","10","IRRD","4","IRRD","","","Irrigation amount per day","mm/d","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","IRRIG mm/d",".","0","","","0","-1","","","","","","","","","","","","","",""
"N_applications","14","NI#M","4","NInoM","","","N applications","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","N APPLICATION #",".","","","","0","-1","","","","","","","","","","","","","",""
"phosphorus_applic_no","20","PI#M","4","PInoM","","","Phosphorus applications (cumulative no.)   ","number","single","","EXPERIMENT","MEASURED_DATA","TIME_SERIES","MANAGEMENT","2541","1","","","","","","","0","-1","","","","","","","","","","","","","",""
